Hourly measurement data supplied by UK-air on 08/02/2024,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,
Site Name,,Bristol Temple Way,,,,,,,,,,,,,
Latitude,,51.457968,,,,,,,,,,,,,
Longitude,,-2.583975,,,,,,,,,,,,,
Site Type,,Urban Traffic,,,,,,,,,,,,,
Zone,,South West,,,,,,,,,,,,,
Agglomeration,,Bristol Urban Area,,,,,,,,,,,,,
Local Authority,,Bristol,,,,,,,,,,,,,
Date,Time,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,Modelled Wind Direction,Status,Modelled Wind Speed,Status,Modelled Temperature,Status
1/7/2023,2:00:00,6.42763,V ugm-3,12.2232,V ugm-3,22.07876,V ugm-3,7.73,V ugm-3 (Ref.eq),202,N deg,12.6,N ms-1,11.1,N degC
1/7/2023,3:00:00,6.99269,V ugm-3,13.65996,V ugm-3,24.38194,V ugm-3,11.594,V ugm-3 (Ref.eq),200.1,N deg,13,N ms-1,10.8,N degC
1/7/2023,4:00:00,9.74739,V ugm-3,16.66336,V ugm-3,31.60915,V ugm-3,6.763,V ugm-3 (Ref.eq),200.6,N deg,13.7,N ms-1,10.7,N degC
1/7/2023,5:00:00,4.82072,V ugm-3,8.17465,V ugm-3,15.56632,V ugm-3,4.831,V ugm-3 (Ref.eq),200.8,N deg,13.7,N ms-1,10.5,N degC
1/7/2023,6:00:00,3.70825,V ugm-3,6.54478,V ugm-3,12.23068,V ugm-3,7.73,V ugm-3 (Ref.eq),204.1,N deg,13.6,N ms-1,10.4,N degC
1/7/2023,7:00:00,7.68137,V ugm-3,12.32603,V ugm-3,24.10396,V ugm-3,8.696,V ugm-3 (Ref.eq),203.7,N deg,13.2,N ms-1,10.5,N degC
1/7/2023,8:00:00,7.8138,V ugm-3,16.96758,V ugm-3,28.94858,V ugm-3,8.696,V ugm-3 (Ref.eq),204.6,N deg,13.4,N ms-1,10.6,N degC
1/7/2023,9:00:00,15.12435,V ugm-3,25.93092,V ugm-3,49.12126,V ugm-3,14.493,V ugm-3 (Ref.eq),204.6,N deg,11.9,N ms-1,10.6,N degC
1/7/2023,10:00:00,13.13779,V ugm-3,23.97347,V ugm-3,44.1178,V ugm-3,11.594,V ugm-3 (Ref.eq),213.9,N deg,10.3,N ms-1,11,N degC
1/7/2023,11:00:00,17.19037,V ugm-3,33.6436,V ugm-3,60.0018,V ugm-3,6.763,V ugm-3 (Ref.eq),216,N deg,9,N ms-1,10.7,N degC
1/7/2023,12:00:00,12.6875,V ugm-3,34.51198,V ugm-3,53.96588,V ugm-3,4.831,V ugm-3 (Ref.eq),220,N deg,11,N ms-1,11.2,N degC
1/7/2023,13:00:00,14.1708,V ugm-3,35.97036,V ugm-3,57.69862,V ugm-3,1.932,V ugm-3 (Ref.eq),223.1,N deg,10.3,N ms-1,10.9,N degC
1/7/2023,14:00:00,17.58768,V ugm-3,37.09805,V ugm-3,64.06545,V ugm-3,4.831,V ugm-3 (Ref.eq),222,N deg,10.3,N ms-1,10.1,N degC
1/7/2023,15:00:00,17.42876,V ugm-3,43.40412,V ugm-3,70.12784,V ugm-3,13.527,V ugm-3 (Ref.eq),228.6,N deg,9.9,N ms-1,9,N degC
1/7/2023,16:00:00,16.21033,V ugm-3,36.3376,V ugm-3,61.1931,V ugm-3,7.73,V ugm-3 (Ref.eq),226.8,N deg,8.7,N ms-1,7.9,N degC
1/7/2023,17:00:00,4.55585,V ugm-3,26.09289,V ugm-3,33.07842,V ugm-3,5.797,V ugm-3 (Ref.eq),230.6,N deg,7.1,N ms-1,7.2,N degC
1/7/2023,18:00:00,5.48291,V ugm-3,23.36099,V ugm-3,31.76799,V ugm-3,5.797,V ugm-3 (Ref.eq),224.1,N deg,6.6,N ms-1,6.5,N degC
1/7/2023,19:00:00,10.1447,V ugm-3,31.73961,V ugm-3,47.2946,V ugm-3,6.763,V ugm-3 (Ref.eq),217.3,N deg,7.7,N ms-1,6.2,N degC
1/7/2023,20:00:00,11.60151,V ugm-3,33.55628,V ugm-3,51.34502,V ugm-3,14.493,V ugm-3 (Ref.eq),220.5,N deg,8,N ms-1,6.1,N degC
1/7/2023,21:00:00,16.26331,V ugm-3,35.10478,V ugm-3,60.04151,V ugm-3,22.223,V ugm-3 (Ref.eq),221.4,N deg,8.2,N ms-1,6,N degC
1/7/2023,22:00:00,12.87291,V ugm-3,28.15206,V ugm-3,47.89025,V ugm-3,23.189,V ugm-3 (Ref.eq),220.4,N deg,8,N ms-1,6,N degC
1/7/2023,23:00:00,12.8994,V ugm-3,27.9129,V ugm-3,47.6917,V ugm-3,18.358,V ugm-3 (Ref.eq),218.7,N deg,7.7,N ms-1,5.9,N degC
1/7/2023,24:00:00,17.58768,V ugm-3,33.8683,V ugm-3,60.83571,V ugm-3,15.459,V ugm-3 (Ref.eq),216.1,N deg,7.7,N ms-1,6,N degC
1/8/2023,1:00:00,22.92982,V ugm-3,40.06811,V ugm-3,75.22668,V ugm-3,16.425,V ugm-3 (Ref.eq),218.7,N deg,7.6,N ms-1,6.2,N degC
1/8/2023,2:00:00,23.53045,V ugm-3,36.65727,V ugm-3,72.73678,V ugm-3,16.425,V ugm-3 (Ref.eq),219.6,N deg,8.6,N ms-1,6.3,N degC
1/8/2023,3:00:00,22.28503,V ugm-3,43.90427,V ugm-3,78.07417,V ugm-3,13.527,V ugm-3 (Ref.eq),223.5,N deg,8.8,N ms-1,6.2,N degC
1/8/2023,4:00:00,19.58221,V ugm-3,46.22085,V ugm-3,76.24648,V ugm-3,10.628,V ugm-3 (Ref.eq),222.8,N deg,8.6,N ms-1,6.1,N degC
1/8/2023,5:00:00,9.19489,V ugm-3,32.46773,V ugm-3,46.56637,V ugm-3,5.797,V ugm-3 (Ref.eq),222.1,N deg,7.9,N ms-1,5.9,N degC
1/8/2023,6:00:00,17.32985,V ugm-3,47.36992,V ugm-3,73.942,V ugm-3,6.763,V ugm-3 (Ref.eq),217.5,N deg,6.9,N ms-1,5.7,N degC
1/8/2023,7:00:00,8.82392,V ugm-3,31.96378,V ugm-3,45.4936,V ugm-3,5.797,V ugm-3 (Ref.eq),214.6,N deg,7,N ms-1,5.7,N degC
1/8/2023,8:00:00,12.0567,V ugm-3,42.18469,V ugm-3,60.67138,V ugm-3,10.628,V ugm-3 (Ref.eq),209.2,N deg,6.7,N ms-1,5.7,N degC
1/8/2023,9:00:00,7.71099,V ugm-3,30.21353,V ugm-3,42.03688,V ugm-3,10.628,V ugm-3 (Ref.eq),197,N deg,6.8,N ms-1,5.8,N degC
1/8/2023,10:00:00,13.43461,V ugm-3,30.9732,V ugm-3,51.57266,V ugm-3,15.459,V ugm-3 (Ref.eq),189.1,N deg,7,N ms-1,6.1,N degC
1/8/2023,11:00:00,18.73426,V ugm-3,37.78657,V ugm-3,66.51204,V ugm-3,7.73,V ugm-3 (Ref.eq),191,N deg,7.4,N ms-1,6.6,N degC
1/8/2023,12:00:00,15.68696,V ugm-3,35.02907,V ugm-3,59.08208,V ugm-3,4.831,V ugm-3 (Ref.eq),219.2,N deg,8.4,N ms-1,7,N degC
1/8/2023,13:00:00,23.18597,V ugm-3,46.05903,V ugm-3,81.61035,V ugm-3,3.865,V ugm-3 (Ref.eq),241.4,N deg,8.3,N ms-1,7.7,N degC
1/8/2023,14:00:00,15.36899,V ugm-3,32.61617,V ugm-3,56.18162,V ugm-3,2.899,V ugm-3 (Ref.eq),257.3,N deg,6.7,N ms-1,7.5,N degC
1/8/2023,15:00:00,9.40688,V ugm-3,32.38109,V ugm-3,46.80477,V ugm-3,1.932,V ugm-3 (Ref.eq),246.8,N deg,5.7,N ms-1,6.8,N degC
1/8/2023,16:00:00,12.40118,V ugm-3,42.75576,V ugm-3,61.77064,V ugm-3,2.899,V ugm-3 (Ref.eq),230.2,N deg,4.8,N ms-1,5.9,N degC
1/8/2023,17:00:00,14.41505,V ugm-3,47.34947,V ugm-3,69.45224,V ugm-3,3.865,V ugm-3 (Ref.eq),217,N deg,6,N ms-1,5.5,N degC
1/8/2023,18:00:00,38.47546,V ugm-3,60.79831,V ugm-3,119.79319,V ugm-3,7.73,V ugm-3 (Ref.eq),208.4,N deg,6.6,N ms-1,5.2,N degC
1/8/2023,19:00:00,28.93609,V ugm-3,53.13526,V ugm-3,97.50331,V ugm-3,11.594,V ugm-3 (Ref.eq),209.6,N deg,7.7,N ms-1,5.5,N degC
1/8/2023,20:00:00,22.02005,V ugm-3,43.71458,V ugm-3,77.47818,V ugm-3,12.561,V ugm-3 (Ref.eq),215.3,N deg,7.8,N ms-1,6,N degC
1/8/2023,21:00:00,26.02128,V ugm-3,54.98223,V ugm-3,94.88097,V ugm-3,8.696,V ugm-3 (Ref.eq),242,N deg,6.8,N ms-1,6.5,N degC
1/8/2023,22:00:00,7.65799,V ugm-3,33.11579,V ugm-3,44.85788,V ugm-3,8.696,V ugm-3 (Ref.eq),282,N deg,7.3,N ms-1,6.2,N degC
1/8/2023,23:00:00,1.27191,V ugm-3,10.88332,V ugm-3,12.83357,V ugm-3,5.797,V ugm-3 (Ref.eq),277.9,N deg,7.1,N ms-1,6,N degC
1/8/2023,24:00:00,0.74195,V ugm-3,8.04054,V ugm-3,9.17818,V ugm-3,2.899,V ugm-3 (Ref.eq),284.2,N deg,7.9,N ms-1,6,N degC
1/9/2023,1:00:00,0.84829,V ugm-3,8.5585,V ugm-3,9.85919,V ugm-3,11.594,V ugm-3 (Ref.eq),271.8,N deg,6.3,N ms-1,5.2,N degC
1/9/2023,2:00:00,0.49484,V ugm-3,6.23811,V ugm-3,6.99685,V ugm-3,14.493,V ugm-3 (Ref.eq),279.3,N deg,7.5,N ms-1,5.5,N degC
1/9/2023,3:00:00,0.5832,V ugm-3,4.35341,V ugm-3,5.24763,V ugm-3,11.594,V ugm-3 (Ref.eq),281.3,N deg,6.8,N ms-1,5.4,N degC
1/9/2023,4:00:00,0.84829,V ugm-3,4.70229,V ugm-3,6.00298,V ugm-3,15.459,V ugm-3 (Ref.eq),284.1,N deg,7.2,N ms-1,5.4,N degC
1/9/2023,5:00:00,0.63622,V ugm-3,6.33937,V ugm-3,7.31489,V ugm-3,16.425,V ugm-3 (Ref.eq),275.9,N deg,6.9,N ms-1,5.3,N degC
1/9/2023,6:00:00,0.92782,V ugm-3,7.28367,V ugm-3,8.7063,V ugm-3,19.324,V ugm-3 (Ref.eq),274,N deg,7.1,N ms-1,5.9,N degC
1/9/2023,7:00:00,1.88214,V ugm-3,8.00691,V ugm-3,10.89282,V ugm-3,10.628,V ugm-3 (Ref.eq),280.7,N deg,7.7,N ms-1,6.2,N degC
1/9/2023,8:00:00,3.07505,V ugm-3,16.23578,V ugm-3,20.95079,V ugm-3,7.73,V ugm-3 (Ref.eq),289.7,N deg,8.5,N ms-1,5.9,N degC
1/9/2023,9:00:00,3.60523,V ugm-3,20.07416,V ugm-3,25.6021,V ugm-3,4.831,V ugm-3 (Ref.eq),292.2,N deg,8.8,N ms-1,6.2,N degC
1/9/2023,10:00:00,4.53304,V ugm-3,22.86554,V ugm-3,29.81611,V ugm-3,7.73,V ugm-3 (Ref.eq),292.7,N deg,9.3,N ms-1,6.2,N degC
1/9/2023,11:00:00,3.84381,V ugm-3,21.37804,V ugm-3,27.2718,V ugm-3,12.561,V ugm-3 (Ref.eq),293.7,N deg,8.3,N ms-1,6.1,N degC
1/9/2023,12:00:00,3.92334,V ugm-3,19.26836,V ugm-3,25.28406,V ugm-3,22.223,V ugm-3 (Ref.eq),294.1,N deg,8.1,N ms-1,6.3,N degC
1/9/2023,13:00:00,3.41967,V ugm-3,15.15081,V ugm-3,20.39422,V ugm-3,21.256,V ugm-3 (Ref.eq),296.4,N deg,9,N ms-1,6.9,N degC
1/9/2023,14:00:00,3.71126,V ugm-3,16.41315,V ugm-3,22.10368,V ugm-3,22.223,V ugm-3 (Ref.eq),295.9,N deg,9.4,N ms-1,6.8,N degC
1/9/2023,15:00:00,3.15457,V ugm-3,15.7958,V ugm-3,20.63275,V ugm-3,16.425,V ugm-3 (Ref.eq),292,N deg,9.4,N ms-1,6.4,N degC
1/9/2023,16:00:00,3.32247,V ugm-3,17.43335,V ugm-3,22.52773,V ugm-3,20.29,V ugm-3 (Ref.eq),289.8,N deg,8.8,N ms-1,5.7,N degC
1/9/2023,17:00:00,2.75694,V ugm-3,16.96207,V ugm-3,21.18931,V ugm-3,24.155,V ugm-3 (Ref.eq),286.5,N deg,8.2,N ms-1,5.4,N degC
1/9/2023,18:00:00,2.62439,V ugm-3,18.63623,V ugm-3,22.66024,V ugm-3,27.054,V ugm-3 (Ref.eq),286.4,N deg,7.5,N ms-1,5.2,N degC
1/9/2023,19:00:00,1.61705,V ugm-3,17.19919,V ugm-3,19.67863,V ugm-3,31.885,V ugm-3 (Ref.eq),284.5,N deg,7.5,N ms-1,5.2,N degC
1/9/2023,20:00:00,1.98818,V ugm-3,16.03381,V ugm-3,19.08231,V ugm-3,27.054,V ugm-3 (Ref.eq),287.7,N deg,7.9,N ms-1,5.2,N degC
1/9/2023,21:00:00,2.6509,V ugm-3,14.89838,V ugm-3,18.96304,V ugm-3,28.02,V ugm-3 (Ref.eq),289.1,N deg,7.7,N ms-1,5.2,N degC
1/9/2023,22:00:00,2.38581,V ugm-3,13.39662,V ugm-3,17.05481,V ugm-3,26.087,V ugm-3 (Ref.eq),283.6,N deg,6.6,N ms-1,4.9,N degC
1/9/2023,23:00:00,0.76876,V ugm-3,10.46941,V ugm-3,11.64816,V ugm-3,23.189,V ugm-3 (Ref.eq),255,N deg,3.8,N ms-1,4.2,N degC
1/9/2023,24:00:00,0.74225,V ugm-3,9.79447,V ugm-3,10.93257,V ugm-3,21.256,V ugm-3 (Ref.eq),216.7,N deg,3.8,N ms-1,3.2,N degC
1/10/2023,1:00:00,22.02912,V ugm-3,49.43643,V ugm-3,83.21394,V ugm-3,17.392,V ugm-3 (Ref.eq),227.1,N deg,4.2,N ms-1,3.8,N degC
1/10/2023,2:00:00,3.96029,V ugm-3,19.75631,V ugm-3,25.82867,V ugm-3,17.392,V ugm-3 (Ref.eq),217.2,N deg,5.2,N ms-1,3.6,N degC
1/10/2023,3:00:00,10.18361,V ugm-3,23.28748,V ugm-3,38.90212,V ugm-3,13.527,V ugm-3 (Ref.eq),216.5,N deg,5.7,N ms-1,4.6,N degC
1/10/2023,4:00:00,18.4843,V ugm-3,47.15496,V ugm-3,75.49716,V ugm-3,21.256,V ugm-3 (Ref.eq),205.8,N deg,5.4,N ms-1,5.3,N degC
1/10/2023,5:00:00,23.84131,V ugm-3,49.28308,V ugm-3,85.83924,V ugm-3,18.358,V ugm-3 (Ref.eq),194.8,N deg,5.6,N ms-1,5.9,N degC
1/10/2023,6:00:00,1.85639,V ugm-3,27.34449,V ugm-3,30.19091,V ugm-3,13.527,V ugm-3 (Ref.eq),183.8,N deg,7.3,N ms-1,6.8,N degC
1/10/2023,7:00:00,6.33823,V ugm-3,24.80814,V ugm-3,34.52663,V ugm-3,7.73,V ugm-3 (Ref.eq),183.8,N deg,9.6,N ms-1,7.5,N degC
1/10/2023,8:00:00,15.27541,V ugm-3,31.66948,V ugm-3,55.09145,V ugm-3,5.797,V ugm-3 (Ref.eq),195.1,N deg,10.5,N ms-1,8.9,N degC
1/10/2023,9:00:00,9.22889,V ugm-3,28.49041,V ugm-3,42.64118,V ugm-3,2.899,V ugm-3 (Ref.eq),205.9,N deg,10.1,N ms-1,9.8,N degC
1/10/2023,10:00:00,38.77196,V ugm-3,46.55679,V ugm-3,106.00629,V ugm-3,5.797,V ugm-3 (Ref.eq),226.8,N deg,10.1,N ms-1,10.6,N degC
1/10/2023,11:00:00,28.40271,V ugm-3,46.58496,V ugm-3,90.13518,V ugm-3,6.763,V ugm-3 (Ref.eq),235.3,N deg,10.4,N ms-1,10.9,N degC
1/10/2023,12:00:00,17.29091,V ugm-3,35.81854,V ugm-3,62.3309,V ugm-3,10.628,V ugm-3 (Ref.eq),237.8,N deg,9.9,N ms-1,11.1,N degC
1/10/2023,13:00:00,12.78255,V ugm-3,31.55387,V ugm-3,51.1535,V ugm-3,9.662,V ugm-3 (Ref.eq),237.3,N deg,9.3,N ms-1,11.2,N degC
1/10/2023,14:00:00,17.84783,V ugm-3,28.71959,V ugm-3,56.08588,V ugm-3,9.662,V ugm-3 (Ref.eq),238,N deg,9.3,N ms-1,11.3,N degC
1/10/2023,15:00:00,17.13179,V ugm-3,30.45393,V ugm-3,56.72232,V ugm-3,10.628,V ugm-3 (Ref.eq),236.7,N deg,9.4,N ms-1,11.4,N degC
1/10/2023,16:00:00,16.54836,V ugm-3,27.13214,V ugm-3,52.50593,V ugm-3,16.425,V ugm-3 (Ref.eq),240.9,N deg,10.5,N ms-1,11.6,N degC
1/10/2023,17:00:00,17.50307,V ugm-3,26.90136,V ugm-3,53.73902,V ugm-3,12.561,V ugm-3 (Ref.eq),242.4,N deg,10.7,N ms-1,11.6,N degC
1/10/2023,18:00:00,14.21462,V ugm-3,23.51081,V ugm-3,45.30625,V ugm-3,4.831,V ugm-3 (Ref.eq),240.1,N deg,10.2,N ms-1,11.6,N degC
1/10/2023,19:00:00,8.75154,V ugm-3,18.80071,V ugm-3,32.21955,V ugm-3,1.932,V ugm-3 (Ref.eq),248.8,N deg,10.5,N ms-1,11.6,N degC
1/10/2023,20:00:00,6.41779,V ugm-3,19.67422,V ugm-3,29.5147,V ugm-3,3.865,V ugm-3 (Ref.eq),269.2,N deg,10.2,N ms-1,10.7,N degC
1/10/2023,21:00:00,1.27295,V ugm-3,5.48651,V ugm-3,7.43834,V ugm-3,16.425,V ugm-3 (Ref.eq),267.9,N deg,9.8,N ms-1,10.1,N degC
1/10/2023,22:00:00,0.55692,V ugm-3,5.58998,V ugm-3,6.44391,V ugm-3,28.02,V ugm-3 (Ref.eq),265.8,N deg,9.6,N ms-1,9.1,N degC
1/10/2023,23:00:00,0.79559,V ugm-3,4.74669,V ugm-3,5.96658,V ugm-3,27.054,V ugm-3 (Ref.eq),267.4,N deg,9.6,N ms-1,8.6,N degC
1/10/2023,24:00:00,0.68952,V ugm-3,4.71045,V ugm-3,5.7677,V ugm-3,21.256,V ugm-3 (Ref.eq),267.1,N deg,9.1,N ms-1,8.2,N degC
1/11/2023,1:00:00,0.28299,V ugm-3,4.92577,V ugm-3,5.35968,V ugm-3,26.087,V ugm-3 (Ref.eq),264.4,N deg,7,N ms-1,7.5,N degC
1/11/2023,2:00:00,0.60136,V ugm-3,4.75601,V ugm-3,5.67808,V ugm-3,30.918,V ugm-3 (Ref.eq),267.1,N deg,7.2,N ms-1,7.2,N degC
1/11/2023,3:00:00,0.53061,V ugm-3,4.12156,V ugm-3,4.93516,V ugm-3,33.817,V ugm-3 (Ref.eq),265.7,N deg,7,N ms-1,7.1,N degC
1/11/2023,4:00:00,0.3449,V ugm-3,2.45614,V ugm-3,2.98497,V ugm-3,22.223,V ugm-3 (Ref.eq),266.5,N deg,7.1,N ms-1,7,N degC
1/11/2023,5:00:00,0.6898,V ugm-3,2.1263,V ugm-3,3.18397,V ugm-3,7.73,V ugm-3 (Ref.eq),263.5,N deg,7.1,N ms-1,6.7,N degC
1/11/2023,6:00:00,0.6898,V ugm-3,4.71328,V ugm-3,5.77095,V ugm-3,12.561,V ugm-3 (Ref.eq),260.6,N deg,7.4,N ms-1,6.6,N degC
1/11/2023,7:00:00,1.67143,V ugm-3,9.29747,V ugm-3,11.86029,V ugm-3,10.628,V ugm-3 (Ref.eq),243.1,N deg,6.2,N ms-1,6.2,N degC
1/11/2023,8:00:00,4.03265,V ugm-3,31.02935,V ugm-3,37.21265,V ugm-3,17.392,V ugm-3 (Ref.eq),234.4,N deg,6.9,N ms-1,5.9,N degC
1/11/2023,9:00:00,5.57142,V ugm-3,31.3763,V ugm-3,39.91903,V ugm-3,16.425,V ugm-3 (Ref.eq),238,N deg,7.8,N ms-1,6.1,N degC
1/11/2023,10:00:00,6.71224,V ugm-3,29.66687,V ugm-3,39.95883,V ugm-3,13.527,V ugm-3 (Ref.eq),244.4,N deg,8.9,N ms-1,7,N degC
1/11/2023,11:00:00,19.15508,V ugm-3,41.35323,V ugm-3,70.72394,V ugm-3,20.29,V ugm-3 (Ref.eq),250.3,N deg,10,N ms-1,8,N degC
1/11/2023,12:00:00,6.60612,V ugm-3,27.91921,V ugm-3,38.04845,V ugm-3,17.392,V ugm-3 (Ref.eq),245.9,N deg,9.3,N ms-1,7.7,N degC
1/11/2023,13:00:00,7.32244,V ugm-3,28.45264,V ugm-3,39.68023,V ugm-3,15.459,V ugm-3 (Ref.eq),242.9,N deg,10.2,N ms-1,8,N degC
1/11/2023,14:00:00,13.31835,V ugm-3,33.26851,V ugm-3,53.6897,V ugm-3,12.561,V ugm-3 (Ref.eq),242.8,N deg,9.7,N ms-1,8,N degC
1/11/2023,15:00:00,2.73265,V ugm-3,14.63522,V ugm-3,18.82523,V ugm-3,19.324,V ugm-3 (Ref.eq),250.3,N deg,10.5,N ms-1,7.9,N degC
1/11/2023,16:00:00,2.47619,V ugm-3,21.25047,V ugm-3,25.04723,V ugm-3,19.324,V ugm-3 (Ref.eq),248.5,N deg,10.2,N ms-1,7.8,N degC
1/11/2023,17:00:00,3.07755,V ugm-3,17.88735,V ugm-3,22.60619,V ugm-3,23.189,V ugm-3 (Ref.eq),252.7,N deg,8.9,N ms-1,7.9,N degC
1/11/2023,18:00:00,2.28163,V ugm-3,13.89399,V ugm-3,17.39244,V ugm-3,45.411,V ugm-3 (Ref.eq),250.4,N deg,9.5,N ms-1,8.1,N degC
1/11/2023,19:00:00,1.6449,V ugm-3,11.04953,V ugm-3,13.57167,V ugm-3,36.716,V ugm-3 (Ref.eq),249,N deg,9.5,N ms-1,8.3,N degC
1/11/2023,20:00:00,1.45918,V ugm-3,9.58311,V ugm-3,11.82049,V ugm-3,19.324,V ugm-3 (Ref.eq),245.5,N deg,9.4,N ms-1,8.5,N degC
1/11/2023,21:00:00,1.37959,V ugm-3,9.50615,V ugm-3,11.62149,V ugm-3,23.189,V ugm-3 (Ref.eq),241,N deg,9.6,N ms-1,8.7,N degC
1/11/2023,22:00:00,5.8102,V ugm-3,21.65727,V ugm-3,30.56611,V ugm-3,18.358,V ugm-3 (Ref.eq),239.9,N deg,10.6,N ms-1,9,N degC
1/11/2023,23:00:00,12.78774,V ugm-3,30.22154,V ugm-3,49.82914,V ugm-3,14.493,V ugm-3 (Ref.eq),247.3,N deg,11.2,N ms-1,9.2,N degC
1/11/2023,24:00:00,5.59795,V ugm-3,16.13216,V ugm-3,24.71557,V ugm-3,14.493,V ugm-3 (Ref.eq),250.9,N deg,12.6,N ms-1,9.4,N degC
1/12/2023,1:00:00,0.99088,V ugm-3,3.41861,V ugm-3,4.93793,V ugm-3,5.797,V ugm-3 (Ref.eq),256.1,N deg,14.6,N ms-1,10.4,N degC
1/12/2023,2:00:00,0.6016,V ugm-3,1.99784,V ugm-3,2.92028,V ugm-3,4.831,V ugm-3 (Ref.eq),262.4,N deg,15,N ms-1,10.5,N degC
1/12/2023,3:00:00,0.7697,V ugm-3,0.93038,V ugm-3,2.11057,V ugm-3,3.865,V ugm-3 (Ref.eq),264.1,N deg,14.7,N ms-1,10.5,N degC
1/12/2023,4:00:00,0.74316,V ugm-3,0.85161,V ugm-3,1.9911,V ugm-3,7.73,V ugm-3 (Ref.eq),263.6,N deg,14,N ms-1,10.5,N degC
1/12/2023,5:00:00,0.58391,V ugm-3,1.13561,V ugm-3,2.03092,V ugm-3,6.763,V ugm-3 (Ref.eq),261.7,N deg,13.2,N ms-1,10.6,N degC
1/12/2023,6:00:00,0.98203,V ugm-3,2.99413,V ugm-3,4.49989,V ugm-3,11.594,V ugm-3 (Ref.eq),255,N deg,12.1,N ms-1,10.6,N degC
1/12/2023,7:00:00,1.27398,V ugm-3,6.2101,V ugm-3,8.16352,V ugm-3,8.696,V ugm-3 (Ref.eq),251.8,N deg,10.7,N ms-1,10.5,N degC
1/12/2023,8:00:00,2.86647,V ugm-3,18.9007,V ugm-3,23.29589,V ugm-3,6.763,V ugm-3 (Ref.eq),252.1,N deg,10.5,N ms-1,10.4,N degC
1/12/2023,9:00:00,3.58308,V ugm-3,21.2266,V ugm-3,26.72059,V ugm-3,4.831,V ugm-3 (Ref.eq),251.2,N deg,10.1,N ms-1,10.5,N degC
1/12/2023,10:00:00,4.51203,V ugm-3,22.6296,V ugm-3,29.54795,V ugm-3,4.831,V ugm-3 (Ref.eq),248.9,N deg,10.5,N ms-1,10.6,N degC
1/12/2023,11:00:00,3.95466,V ugm-3,22.68778,V ugm-3,28.75151,V ugm-3,4.831,V ugm-3 (Ref.eq),248.3,N deg,10.7,N ms-1,10.6,N degC
1/12/2023,12:00:00,3.22035,V ugm-3,21.39784,V ugm-3,26.33564,V ugm-3,5.797,V ugm-3 (Ref.eq),248.1,N deg,10.2,N ms-1,10.7,N degC
1/12/2023,13:00:00,3.13188,V ugm-3,16.82122,V ugm-3,21.62337,V ugm-3,7.73,V ugm-3 (Ref.eq),254.5,N deg,11,N ms-1,10.9,N degC
1/12/2023,14:00:00,3.29113,V ugm-3,15.66113,V ugm-3,20.70746,V ugm-3,15.459,V ugm-3 (Ref.eq),264.1,N deg,11.9,N ms-1,10.1,N degC
1/12/2023,15:00:00,3.29113,V ugm-3,15.82042,V ugm-3,20.86675,V ugm-3,30.918,V ugm-3 (Ref.eq),264.8,N deg,12.3,N ms-1,9.6,N degC
1/12/2023,16:00:00,2.57451,V ugm-3,11.34413,V ugm-3,15.29166,V ugm-3,36.716,V ugm-3 (Ref.eq),264.5,N deg,11.8,N ms-1,8.6,N degC
1/12/2023,17:00:00,2.73376,V ugm-3,15.04234,V ugm-3,19.23404,V ugm-3,54.107,V ugm-3 (Ref.eq),258.7,N deg,10.5,N ms-1,7.9,N degC
1/12/2023,18:00:00,2.94609,V ugm-3,14.51766,V ugm-3,19.03494,V ugm-3,45.411,V ugm-3 (Ref.eq),253,N deg,10.3,N ms-1,7.5,N degC
1/12/2023,19:00:00,1.9906,V ugm-3,11.36336,V ugm-3,14.41558,V ugm-3,26.087,V ugm-3 (Ref.eq),250.6,N deg,9.9,N ms-1,7,N degC
1/12/2023,20:00:00,2.68068,V ugm-3,17.5927,V ugm-3,21.70301,V ugm-3,36.716,V ugm-3 (Ref.eq),247.8,N deg,9.9,N ms-1,6.6,N degC
1/12/2023,21:00:00,1.9906,V ugm-3,10.36781,V ugm-3,13.42003,V ugm-3,28.986,V ugm-3 (Ref.eq),248.8,N deg,10.5,N ms-1,6.4,N degC
1/12/2023,22:00:00,1.38015,V ugm-3,11.22418,V ugm-3,13.34038,V ugm-3,20.29,V ugm-3 (Ref.eq),251.5,N deg,11.3,N ms-1,6.4,N degC
1/12/2023,23:00:00,1.06165,V ugm-3,5.38083,V ugm-3,7.00868,V ugm-3,30.918,V ugm-3 (Ref.eq),255.4,N deg,13,N ms-1,6.4,N degC
1/12/2023,24:00:00,0.90241,V ugm-3,3.31533,V ugm-3,4.699,V ugm-3,26.087,V ugm-3 (Ref.eq),262.3,N deg,12.6,N ms-1,6.8,N degC
1/13/2023,1:00:00,0.81427,V ugm-3,2.04528,V ugm-3,3.29381,V ugm-3,25.121,V ugm-3 (Ref.eq),263.1,N deg,10.6,N ms-1,5.9,N degC
1/13/2023,2:00:00,0.88507,V ugm-3,2.20235,V ugm-3,3.55944,V ugm-3,33.817,V ugm-3 (Ref.eq),262.3,N deg,10.4,N ms-1,5.9,N degC
